#BioGRID Chemical Interaction ID	BioGRID Gene ID	Entrez Gene ID	Systematic Name	Official Symbol	Synonyms	Organism ID	Organism	Action	Interaction Type	Author	Pubmed ID	BioGRID Publication ID	BioGRID Chemical ID	Chemical Name	Chemical Synonyms	Chemical Brands	Chemical Source	Chemical Source ID	Molecular Formula	Chemical Type	ATC Codes	CAS Number	Curated By	Method	Method Description	Related BioGRID Gene ID	Related Entrez Gene ID	Related Systematic Name	Related Official Symbol	Related Synonyms	Related Organism ID	Related Organism	Related Type	Notes	InChIKey
28432	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Bill KL (2016)	26475335	211379	8381	SAR405838	8570LZ3RCA|SAR-405838|Spiro[3H-indole-3,3'-pyrrolidine]-5'-carboxamide, 6-chloro-4'-(3-chloro-2-fluorophenyl)-2'-(2,2-dimethylpropyl)-1,2-dihydro-N-(trans-4-hydroxycyclohexyl)-2-oxo-, (2'S,3R,4'S,5'R)-|(2'S,3R,4'S,5'R)-6-Chloro-4'-(3-chloro-2-fluorophenyl)-2'-(2,2-dimethylpropyl)-N-(trans-4-hydroxycyclohexyl)-2-oxo-1,2-dihydrospiro[indole-3,3'-pyrrolidine]-5'-carboxamide	-	CHEMSPIDER	30811498	C29H34Cl2FN3O3	small molecule	-	1303607-60-4	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	IDKAKZRYYDCJDU-HBMMIIHUSA-N
28433	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Shangary S (2008)	18316739	208243	8382	MI-219	(2'R,3R,4'R,5'R)-6-Chloro-4'-(3-chlorophenyl)-N-[(3S)-3,4-dihydroxybutyl]-5-fluoro-2'-(2-methyl-2-propanyl)-2-oxo-1,2-dihydrospiro[indole-3,3'-pyrrolidine]-5'-carboxamide|Spiro[3H-indole-3,3'-pyrrolidine]-5'-carboxamide, 6-chloro-4'-(3-chlorophenyl)-N-[(3S)-3,4-dihydroxybutyl]-2'-(1,1-dimethylethyl)-5-fluoro-1,2-dihydro-2-oxo-, (2'R,3R,4'R,5'R)-	-	CHEMSPIDER	59695355	C26H30Cl2FN3O4	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	KUMSTKUNLHZBEQ-MWFJYFKBSA-N
28505	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Zhou Y (2018)	29670376	212575	8591	Butein	Butein|Chalcone, 2',3,4,4'-tetrahydroxy- (7CI,8CI)|2-Propen-1-one, 1-(2,4-dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)-, (2E)-|(2E)-1-(2,4-Dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)prop-2-en-1-one|(2E)-1-(2,4-Dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)-2-propen-1-one|(E)-1-(2,4-Dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)prop-2-en-1-one|2056928|4WVS5M0LGF|(2E)-1-(2,4-Dihydroxyphenyl)-3-(3,4-dihydroxyphenyl)prop-2-en-1-one[	-	CHEMSPIDER	4444634	C15H12O5	small molecule	-	487-52-5	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	AYMYWHCQALZEGT-ORCRQEGFSA-N
28525	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Lu J (2016)	27764791	216708	8381	SAR405838	8570LZ3RCA|SAR-405838|Spiro[3H-indole-3,3'-pyrrolidine]-5'-carboxamide, 6-chloro-4'-(3-chloro-2-fluorophenyl)-2'-(2,2-dimethylpropyl)-1,2-dihydro-N-(trans-4-hydroxycyclohexyl)-2-oxo-, (2'S,3R,4'S,5'R)-|(2'S,3R,4'S,5'R)-6-Chloro-4'-(3-chloro-2-fluorophenyl)-2'-(2,2-dimethylpropyl)-N-(trans-4-hydroxycyclohexyl)-2-oxo-1,2-dihydrospiro[indole-3,3'-pyrrolidine]-5'-carboxamide	-	CHEMSPIDER	30811498	C29H34Cl2FN3O3	small molecule	-	1303607-60-4	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	IDKAKZRYYDCJDU-HBMMIIHUSA-N
28529	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Sznarkowska A (2019)	30603043	218393	2193	Protoporphyrin Ix	protoporphyrin IX|protoporphyrin|553-12-8|Ooporphyrin|Protoporpyrin IX|ppIX|Porphyrinogen IX|Protoporphyrin IX disodium|Kammerers prophyrin	-	DRUGBANK	DB02285	C34H33N4O4	small molecule	-	553-12-8	BIOGRID	-	-	-	-	-	-	-	-	-	-	PpIX ablates TAp73/MDM2, TAp73/MDMX and TAp73/Itch complexes	-
28530	110359	4194	RP11-430C7.1	MDM4	HDMX|MDMX|MRP1	9606	Homo sapiens	inhibitor	target	Sznarkowska A (2019)	30603043	218393	2193	Protoporphyrin Ix	protoporphyrin IX|protoporphyrin|553-12-8|Ooporphyrin|Protoporpyrin IX|ppIX|Porphyrinogen IX|Protoporphyrin IX disodium|Kammerers prophyrin	-	DRUGBANK	DB02285	C34H33N4O4	small molecule	-	553-12-8	BIOGRID	-	-	-	-	-	-	-	-	-	-	PpIX ablates TAp73/MDM2, TAp73/MDMX and TAp73/Itch complexes	-
28540	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Lain S (2008)	18455128	78113	8621	Tenovin-1	N-[4-({[(4-tert-butylbenzoyl)amino]carbothioyl}amino)phenyl]acetamide|Tenovin-1|N-[(4-Acetamidophenyl)carbamothioyl]-4-tert-butylbenzamide|Benzamide, N-[[[4-(acetylamino)phenyl]amino]thioxomethyl]-4-(1,1-dimethylethyl)-|N-[(4-Acetamidophenyl)carbamothioyl]-4-(2-methyl-2-propanyl)benzamide|N-[(4-acetamidoanilino)-sulfanylidenemethyl]-4-tert-butylbenzamide|BIQ6AID2B7	-	CHEMSPIDER	875023	C20H23N3O2S	small molecule	-	380315-80-0	BIOGRID	-	-	-	-	-	-	-	-	-	-	Tenovin-1 protects against MDM2-mediated p53 degradation and inhibits the protein deacetylating activities of SirT1 and SirT2.	WOWJIWFCOPZFGV-UHFFFAOYSA-N
28541	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Thompson T (2010)	20406950	223663	8606	Serdemetan	Serdemetan|1,4-Benzenediamine, N~1~-[2-(1H-indol-3-yl)ethyl]-N~4~-4-pyridinyl-|N-[2-(1H-Indol-3-yl)ethyl]-N'-(4-pyridinyl)-1,4-benzenediamine|9161|ID6YB4W3V8	-	CHEMSPIDER	9784341	C21H20N4	small molecule	-	881202-45-5	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	CEGSUKYESLWKJP-UHFFFAOYSA-N
28542	110359	4194	RP11-430C7.1	MDM4	HDMX|MDMX|MRP1	9606	Homo sapiens	inhibitor	target	Wang H (2011)	21075910	223664	8619	7-(4-Methyl-1-piperazinyl)-4-nitro-2,1,3-benzoxadiazole 1-oxide	7-(4-Methylpiperazin-1-yl)-4-nitro-2,1,3-benzoxadiazole 1-oxide|2,1,3-Benzoxadiazole, 7-(4-methyl-1-piperazinyl)-4-nitro-, 1-oxide|7-(4-Methyl-1-piperazinyl)-4-nitro-2,1,3-benzoxadiazole 1-oxide	-	CHEMSPIDER	38890	C11H13N5O4	small molecule	-	-	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	MWFZDJLPWDCQIL-UHFFFAOYSA-N
28543	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Issaeva N (2004)	15558054	144968	8582	RITA (NSC 652287)	(Furan-2,5-diyldithiene-5,2-diyl)dimethanol|2-Thiophenemethanol, 5,5'-(2,5-furandiyl)bis-|RITA (NSC 652287)|(2,5-Furandiyldi-5,2-thienediyl)dimethanol|[5-[5-[5-(hydroxymethyl)-2-thiophenyl]-2-furanyl]-2-thiophenyl]methanol	-	CHEMSPIDER	332269	C14H12O3S2	small molecule	-	213261-59-7	BIOGRID	-	-	-	-	-	-	-	-	-	-	RITA binds to p53 and blocks the p53MDM2 interaction	KZENBFUSKMWCJF-UHFFFAOYSA-N
28544	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	Ma T (2012)	22166212	220337	8613	Nutlin-3	NUTLIN-3, (-)-|NUTLIN 3|4-[(4S,5R)-4,5-BIS(4-CHLOROPHENYL)-2-[4-METHOXY-2-(PROPAN-2-YLOXY)PHENYL]-4,5-DIHYDRO-1H-IMIDAZOLE-1-CARBONYL]PIPERAZIN-2-ONE|EX-A1359|CC-452|(-)-NUTLIN-3|NUTLIN3A|Q27166862|SB19406|HMS3649P17|C30H30CL2N4O4|AS-75148|1960AH|RAC-4-(4,5-BIS(4-CHLOROPHENYL)-2-(2-ISOPROPOXY-4-METHOXYPHENYL)-4,5-DIHYDRO-1H-IMIDAZOLE-1-CARBONYL)PIPERAZIN-2-ONE|NUTLIN (3A)|BCP9001003|(RAC)-(4,5-BIS(4-CHLOROPHENYL)-2-(2-ISOPROPOXY-4-METHOXYPHENYL)-4,5-DIHYDROIMIDAZOL-1-YL)(PIPERAZIN-1-YL)METHANONE|S8059|ZINC16051336|4-((4S,5R)-4,5-BIS(4-CHLOROPHENYL)-2-(2-ISOPROPOXY-4-METHOXYPHENYL)-4,5-DIHYDRO-1H-IMIDAZOLE-1-CARBONYL)PIPERAZIN-2-ONE|4-[(4S,5R)-4,5-BIS-(4-CHLORO-PHENYL)-2-(2-ISOPROPOXY-4-METHOXY-PHENYL)-4,5-DIHYDRO-IMIDAZOLE-1-CARBONYL]-PIPERAZIN-2-ONE|NUTLIN-3A CHIRAL|(4S,5R)-NUTLIN-3|2-PIPERAZINONE, 4-(((4S,5R)-4,5-BIS(4-CHLOROPHENYL)-4,5-DIHYDRO-2-(4-METHOXY-2-(1-METHYLETHOXY)PHENYL)-1H-IMIDAZOL-1-YL)CARBONYL)-|4HG7|2603AH|A11501|4-[[(4S,5R)-4,5-BIS(4-CHLOROPHENYL)-4,5-DIHYDRO-2-[4-METHOXY-2-(1-METHYLETHOXY)PHENYL]-1H-IMIDAZOL-1-YL]CARBONYL]-2-PIPERAZINONE|SR-01000946691|W-5585|NUTLIN 3A|675576-98-4|UNII-53IA0V845C COMPONENT BDUHCSBCVGXTJM-WUFINQPMSA-N|NUTLIN-3A, >=98% (HPLC)|4-(4,5-BIS(4-CHLOROPHENYL)-2-(2-ISOPROPOXY-4-METHOXYPHENYL)-4, 5-DIHYDRO-1H-IMIDAZOLE-1-CARBONYL)PIPERAZIN-2-ONE|NCGC00344347-05|NUTLIN-3A|SC-95163|UNII-L7C92IOE65|AKOS027422740|4J3E|4-[(4S,5R)-4,5-BIS(4-CHLOROPHENYL)-2-(4-METHOXY-2-PROPAN-2-YLOXYPHENYL)-4,5-DIHYDROIMIDAZOLE-1-CARBONYL]PIPERAZIN-2-ONE|HY-10029|CS-0296|SR-01000946691-1|NUTLIN-3A (CHIRAL)|L7C92IOE65|BDBM50229787	-	CHEMSPIDER	187530	C30H30Cl2N4O4	small molecule	-	548472-68-0	BIOGRID	-	-	-	-	-	-	-	-	-	-	-	BDUHCSBCVGXTJM-UHFFFAOYSA-N
28568	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	inhibitor	target	De Cesare V (2018)	30017913	216529	786	Candesartan	2-Ethoxy-1-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl}-1H-benzimidazole-7-carboxylic acid|Candesartan cilexetil|CV-11974|2-Ethoxy-1-(P-(O-1H-tetrazol-5-ylphenyl)benzyl)-7-benzimidazolecarboxylic acid|Blopress|2-Ethoxy-1-{[2'-(1H-tetrazol-5-yl)biphenyl-4ethyl]}-1H-benzimidazole-7-carboxylic acid	auro-candesartan|atacand plus|	DRUGBANK	DB00796	C24H20N6O3	small molecule	C09DB07|C09DA06|C09CA06	139481-59-7	BIOGRID	-	-	-	-	-	-	-	-	-	-	Positive hit in high screen assay validated by IC-50 determination.	HTQMVQVXFRQIKW-UHFFFAOYSA-N
28609	107456	1021	-	CDK6	MCPH12|PLSTIRE	9606	Homo sapiens	degradation	target	Brand M (2019)	30595531	214853	8516	Bivalent ligand 76	protac 6|BSJ-03-123|Bivalent_ligand_76	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	BSJ-03-123|Standardized BVL Name: (CRBN:pomalidomide ---CDK6: palbociclib)	-
28613	107456	1021	-	CDK6	MCPH12|PLSTIRE	9606	Homo sapiens	degradation	target	Rana S (2019)	30935795	215476	8516	Bivalent ligand 76	protac 6|BSJ-03-123|Bivalent_ligand_76	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: (CRBN:pomalidomide ---CDK6: palbociclib)	-
28616	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	degradation	recruited e3 ligase	Hines J (2019)	30385614	215621	8518	Bivalent ligand 78	A1874|Bivalent_ligand_78	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	117036	23476	-	BRD4	CAP|HUNK1|HUNKI|MCAP	9606	Homo sapiens	target	Standardized BVL Name: A1874(MDM2:idasanutlin --- BRD4:JQ1)	-
28621	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	degradation	target	Li Y (2019)	30525597	223612	8490	Bivalent ligand 82	MD-224|Bivalent_ligand_82	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: MD-224 (CRBN:lenalidomide --- MDM2:MI-1061)	-
28625	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	degradation	target	Burslem GM (2018)	29129716	211414	8492	Bivalent ligand 84	Compound 1|Bivalent_ligand_84	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: PROTAC 1 (VHL: compound 15 --- EGFR:lapatinib)	-
28627	108376	2064	-	ERBB2	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	9606	Homo sapiens	degradation	target	Burslem GM (2018)	29129716	211414	8492	Bivalent ligand 84	Compound 1|Bivalent_ligand_84	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: PROTAC 1(VHL: compound 15 --- ERBB2:lapitinib)	-
28633	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	degradation	target	Chen H (2019)	30901674	215477	8495	Bivalent ligand 87	Compound 2|Bivalent_ligand_87	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: Compound 2 (CRBN:pomalidomide ---BRAF: BRAF ligand)	-
28661	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	degradation	target	Posternak G (2020)	32778845	223178	8501	Bivalent ligand 98	P4B|Bivalent_ligand_98	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: P4B(CRBN:pomalidomide --- BRAF:BI 882370)	-
28682	110358	4193	-	MDM2	ACTFS|HDMX|hdm2	9606	Homo sapiens	degradation	recruited e3 ligase	Zhao Q (2019)	30540295	223621	8505	Bivalent ligand 107	compound-3|Bivalent_ligand_107	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	106652	142	RP11-125A15.2	PARP1	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|pADPRT-1	9606	Homo sapiens	target	Standardized BVL Name: compound-3 (MDM2:nutlin-3 --- PARP1:niraparib)	-
28703	107141	673	-	BRAF	B-RAF1|BRAF1|NS7|RAFB1	9606	Homo sapiens	degradation	target	Chen H (2019)	30901674	215477	8569	Bivalent ligand 116	compound 2|Bivalent_ligand_116	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: compound 2 (CRBN:pomalidomide --- B-RAF:B-RAF ligand)	-
28749	107456	1021	-	CDK6	MCPH12|PLSTIRE	9606	Homo sapiens	degradation	target	Huang HT (2018)	29129717	211728	8537	Bivalent ligand 120	TL12-186|Bivalent_ligand_120	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL12-186 (CRBN:pomalidomide --- CDK6:TL13-87)	-
28755	107454	1019	-	CDK4	CMM3|PSK-J3	9606	Homo sapiens	degradation	target	Huang HT (2018)	29129717	211728	8537	Bivalent ligand 120	TL12-186|Bivalent_ligand_120	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: TL12-186 (CRBN:pomalidomide --- CDK4:TL13-87)	-
28837	108276	1956	-	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	9606	Homo sapiens	degradation	target	Banik SM (2020)	32728216	223640	8526	Bivalent ligand 136	Ab-2|Bivalent_ligand_136	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	LYTAC	Lysosome Targeting Chimera; structured as glycopeptide ligand--linker--target binding moiety; target degraded via endosome-lysosome system	109703	3482	-	IGF2R	CD222|CIMPR|M6P-R|MPR1|MPRI	9606	Homo sapiens	lysosome-targeting protein	Standardized BVL Name: Ab-2 (IGF2R:M6Pn glycopolypeptide ligand --- EGFR:cetuximab)	-
28879	115604	10320	tcag7.1178	IKZF1	Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1	9606	Homo sapiens	degradation	target	Sievers QL (2018)	30385546	212829	8560	Bivalent ligand 142	pomalidomide|Bivalent_ligand_142	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	Molecular Glue	Single chemical moiety that contacts both the E3 and the target in a ternary complex; structured as a single chemical entity without linkers; target degraded via UPS or otherwise inactivated in the ternary complex	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Full length protein degraded in vivo|Standardized BVL Name: (CRBN:pomalidomide ---IKZF1:pomalidomide)	-
28881	115604	10320	tcag7.1178	IKZF1	Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1	9606	Homo sapiens	degradation	target	Sievers QL (2018)	30385546	212829	8561	Bivalent ligand 143	lenalidomide|Bivalent_ligand_143	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	Molecular Glue	Single chemical moiety that contacts both the E3 and the target in a ternary complex; structured as a single chemical entity without linkers; target degraded via UPS or otherwise inactivated in the ternary complex	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Full length protein degraded in vivo|Standardized BVL Name: (CRBN:lenalidomide ---IKZF1:lenalidomide)	-
28891	109992	3791	-	KDR	CD309|FLK1|VEGFR|VEGFR2	9606	Homo sapiens	degradation	target	Shan Y (2020)	32750566	223645	8563	Bivalent ligand 145	PROTAC 5|Bivalent_ligand_145	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	113269	7428	-	VHL	HRCA1|RCA1|VHL1|pVHL	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: PROTAC 5(VHL:VH032 ---KDR:ABT-869)	-
28896	111105	5071	KB-152G3.1	PARK2	AR-JP|LPRS2|PDJ|PRKN	9606	Homo sapiens	degradation	recruited e3 ligase	Schiedel M (2020)	32672888	223648	8566	Bivalent ligand 148	chloroalkylated SirReal 11|Bivalent_ligand_148	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	HaloPROTAC	PROTAC variant that induces degradation of HaloTag fusion proteins; structured as E3 binding moiety--linker--HaloTag binding moiety; target degraded via UPS	116593	22933	-	SIRT2	SIR2|SIR2L|SIR2L2	9606	Homo sapiens	target	Standardized BVL Name: chloroalkylated SirReal 11 (HaloTag-PRKN--- SIRT2:SirReal3)	-
28937	107454	1019	-	CDK4	CMM3|PSK-J3	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8476	Bivalent ligand 163	BSJ-02-162|Bivalent_ligand_163	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ02162 (CRBN:thalidomide --- CDK4:palbociclib)	-
28939	107456	1021	-	CDK6	MCPH12|PLSTIRE	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8476	Bivalent ligand 163	BSJ-02-162|Bivalent_ligand_163	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ02162 (CRBN:thalidomide --- CDK6:palbociclib)	-
28941	107454	1019	-	CDK4	CMM3|PSK-J3	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8481	Bivalent ligand 164	BSJ-01-152|Bivalent_ligand_164	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ01152 (CRBN:thalidomide --- CDK4:ribociclib)	-
28943	107456	1021	-	CDK6	MCPH12|PLSTIRE	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8481	Bivalent ligand 164	BSJ-01-152|Bivalent_ligand_164	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ01152 (CRBN:thalidomide --- CDK6:ribociclib)	-
28945	107454	1019	-	CDK4	CMM3|PSK-J3	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8482	Bivalent ligand 165	BSJ-01-184|Bivalent_ligand_165	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ01184 (CRBN:thalidomide --- CDK4:abemaciclib)	-
28947	107456	1021	-	CDK6	MCPH12|PLSTIRE	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8482	Bivalent ligand 165	BSJ-01-184|Bivalent_ligand_165	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ01184 (CRBN:thalidomide --- CDK6:abemaciclib)	-
28951	107454	1019	-	CDK4	CMM3|PSK-J3	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8479	Bivalent ligand 166	BSJ-01-187|Bivalent_ligand_166	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ01187 (CRBN:thalidomide --- CDK4:ribociclib)	-
28953	107456	1021	-	CDK6	MCPH12|PLSTIRE	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8480	Bivalent ligand 167	YKL-06-102|Bivalent_ligand_167	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: YKL06102 (CRBN:thalidomide --- CDK6:palbociclib)	-
28955	115604	10320	tcag7.1178	IKZF1	Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8479	Bivalent ligand 166	BSJ-01-187|Bivalent_ligand_166	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: BSJ01187 (CRBN:thalidomide --- IKZF1:ribociclib)	-
28957	115604	10320	tcag7.1178	IKZF1	Hs.54452|IK1|IKAROS|LYF1|LyF-1|PPP1R92|PRO0758|ZNFN1A1	9606	Homo sapiens	degradation	target	Jiang B (2019)	30802347	223660	8480	Bivalent ligand 167	YKL-06-102|Bivalent_ligand_167	-	BIOGRID	-	-	small molecule	-	-	BIOGRID	PROTAC	Proteolysis Targeting Chimera; structured as E3 binding moiety--linker--target binding moiety; target degraded via UPS	119360	51185	AD-006	CRBN	MRT2|MRT2A	9606	Homo sapiens	recruited e3 ligase	Standardized BVL Name: YKL06102 (CRBN:thalidomide --- IZKF1:palbociclib)	-
